timestamp,price,volume,side,bid_price,bid_size,ask_price,ask_size
2024-06-01 11:24:05,3763.32,0.583,sell,3763.17,9.5,3763.46,10.77
2024-06-01 11:24:06,3763.11,0.36,buy,3762.9,8.48,3763.27,9.92
2024-06-01 11:24:07,3763.11,0.416,buy,3762.93,11.38,3763.36,7.6
2024-06-01 11:24:08,3763.22,0.409,buy,3763.11,11.08,3763.42,5.53
2024-06-01 11:24:09,3763.2,0.394,buy,3762.98,8.43,3763.41,7.92
2024-06-01 11:24:10,3763.28,0.319,sell,3763.16,8.43,3763.5,11.84
2024-06-01 11:24:11,3763.31,0.648,buy,3763.09,11.45,3763.43,14.27
2024-06-01 11:24:12,3763.35,0.91,buy,3763.15,10.55,3763.62,7.56
2024-06-01 11:24:13,3763.32,0.376,sell,3763.12,12.19,3763.59,11.7
2024-06-01 11:24:14,3763.2,0.268,sell,3763.08,14.41,3763.39,9.78
2024-06-01 11:24:15,3763.09,0.855,sell,3762.86,12.8,3763.31,11.28
2024-06-01 11:24:16,3763.16,0.768,sell,3762.97,8.04,3763.39,5.02
2024-06-01 11:24:17,3763.16,0.938,sell,3762.98,12.59,3763.3,6.23
2024-06-01 11:24:18,3763.14,0.249,sell,3762.93,9.5,3763.27,7.17
2024-06-01 11:24:19,3763.1,0.23,buy,3762.88,12.78,3763.21,13.93
2024-06-01 11:24:20,3763.07,0.587,buy,3762.97,13.87,3763.35,5.41
2024-06-01 11:24:21,3763.18,0.653,sell,3763.05,7.5,3763.35,10.7
2024-06-01 11:24:22,3763.14,0.532,buy,3763.0,7.39,3763.26,14.29
2024-06-01 11:24:23,3763.01,0.639,buy,3762.77,9.33,3763.2,11.52
2024-06-01 11:24:24,3763.08,0.262,buy,3762.87,5.52,3763.2,9.84
2024-06-01 11:24:25,3763.06,0.532,buy,3762.81,11.86,3763.18,8.86
2024-06-01 11:24:26,3763.07,0.692,buy,3762.82,12.5,3763.26,11.24
2024-06-01 11:24:27,3763.23,0.489,sell,3762.96,8.45,3763.43,9.8
2024-06-01 11:24:28,3763.22,0.712,buy,3763.05,9.65,3763.44,12.05
2024-06-01 11:24:29,3763.25,0.506,buy,3763.08,10.9,3763.48,11.18
2024-06-01 11:24:30,3763.14,0.4,sell,3762.87,5.74,3763.37,10.67
2024-06-01 11:24:31,3763.11,0.373,buy,3762.97,12.11,3763.3,14.57
2024-06-01 11:24:32,3763.17,0.47,buy,3762.98,10.27,3763.4,13.36
2024-06-01 11:24:33,3763.02,0.121,buy,3762.88,11.24,3763.18,11.09
2024-06-01 11:24:34,3763.04,0.702,buy,3762.76,12.24,3763.23,10.39
2024-06-01 11:24:35,3763.05,0.861,buy,3762.87,11.76,3763.23,12.24
2024-06-01 11:24:36,3763.05,0.419,buy,3762.91,5.95,3763.22,13.04
2024-06-01 11:24:37,3763.16,0.141,sell,3762.92,12.83,3763.3,7.95
2024-06-01 11:24:38,3763.19,0.988,buy,3763.04,11.1,3763.31,11.67
2024-06-01 11:24:39,3763.34,0.337,sell,3763.05,12.15,3763.54,6.35
2024-06-01 11:24:40,3763.24,0.214,sell,3763.07,7.62,3763.45,9.3
2024-06-01 11:24:41,3763.25,0.433,buy,3763.02,7.21,3763.42,14.38
2024-06-01 11:24:42,3763.26,0.765,buy,3763.09,13.26,3763.56,8.26
2024-06-01 11:24:43,3763.15,0.365,buy,3762.89,8.9,3763.37,6.54
2024-06-01 11:24:44,3763.25,0.617,sell,3762.97,10.75,3763.53,6.46
2024-06-01 11:24:45,3763.48,0.474,sell,3763.22,10.52,3763.7,8.94
2024-06-01 11:24:46,3763.48,0.206,sell,3763.21,10.85,3763.62,7.25
2024-06-01 11:24:47,3763.53,0.397,buy,3763.41,5.7,3763.83,9.27
2024-06-01 11:24:48,3763.54,0.752,sell,3763.25,8.02,3763.82,12.19
2024-06-01 11:24:49,3763.47,0.651,buy,3763.24,5.66,3763.66,13.88
2024-06-01 11:24:50,3763.29,0.208,buy,3763.01,9.8,3763.43,6.1
2024-06-01 11:24:51,3763.22,0.247,sell,3762.98,14.02,3763.36,12.68
2024-06-01 11:24:52,3763.08,0.677,sell,3762.94,8.89,3763.34,6.03
2024-06-01 11:24:53,3763.25,0.832,buy,3763.02,12.82,3763.36,8.79
2024-06-01 11:24:54,3763.24,0.415,sell,3763.12,7.87,3763.46,14.97
2024-06-01 11:24:55,3763.2,0.636,sell,3762.96,13.56,3763.43,5.69
2024-06-01 11:24:56,3763.29,0.254,buy,3763.11,9.2,3763.43,5.23
2024-06-01 11:24:57,3763.18,0.38,sell,3763.05,8.55,3763.42,8.34
2024-06-01 11:24:58,3763.1,0.118,sell,3762.8,11.97,3763.34,14.51
2024-06-01 11:24:59,3763.11,0.791,buy,3762.83,10.13,3763.28,5.2
2024-06-01 11:25:00,3763.21,0.461,buy,3762.93,8.37,3763.41,7.23
2024-06-01 11:25:01,3763.26,0.835,sell,3763.0,5.58,3763.53,11.03
2024-06-01 11:25:02,3763.29,0.738,sell,3763.05,6.67,3763.49,7.34
2024-06-01 11:25:03,3763.29,0.846,sell,3763.06,12.72,3763.52,5.54
2024-06-01 11:25:04,3763.33,0.357,buy,3763.21,14.21,3763.52,5.52
2024-06-01 11:25:05,3763.35,0.267,sell,3763.07,6.69,3763.48,10.59
2024-06-01 11:25:06,3763.25,0.975,buy,3762.97,10.69,3763.55,10.62
2024-06-01 11:25:07,3763.25,0.746,buy,3763.01,5.34,3763.46,12.06
2024-06-01 11:25:08,3763.15,0.851,buy,3762.86,7.91,3763.31,6.32
2024-06-01 11:25:09,3763.16,0.112,buy,3762.94,9.49,3763.4,10.0
2024-06-01 11:25:10,3763.11,0.419,sell,3762.92,12.36,3763.33,11.01
2024-06-01 11:25:11,3763.36,0.769,sell,3763.07,5.44,3763.51,7.22
2024-06-01 11:25:12,3763.36,0.17,sell,3763.16,12.81,3763.63,10.47
2024-06-01 11:25:13,3763.22,0.611,sell,3762.99,7.03,3763.33,12.08
2024-06-01 11:25:14,3763.2,0.486,sell,3763.03,12.6,3763.42,14.91
2024-06-01 11:25:15,3763.26,0.116,buy,3763.03,11.25,3763.45,10.96
2024-06-01 11:25:16,3763.42,0.312,buy,3763.18,8.4,3763.59,13.61
2024-06-01 11:25:17,3763.36,0.356,sell,3763.14,12.24,3763.63,13.34
2024-06-01 11:25:18,3763.21,0.201,sell,3763.0,7.36,3763.44,14.4
2024-06-01 11:25:19,3763.29,0.668,sell,3763.13,7.2,3763.54,12.23
2024-06-01 11:25:20,3763.15,0.318,sell,3762.92,5.62,3763.33,7.13
2024-06-01 11:25:21,3763.11,0.35,buy,3762.82,8.93,3763.39,7.98
2024-06-01 11:25:22,3763.08,0.908,sell,3762.98,5.98,3763.25,12.85
2024-06-01 11:25:23,3763.07,0.52,buy,3762.95,9.2,3763.28,10.21
2024-06-01 11:25:24,3763.14,0.453,buy,3763.02,5.1,3763.43,7.51
2024-06-01 11:25:25,3763.07,0.751,sell,3762.79,6.55,3763.19,11.57
2024-06-01 11:25:26,3763.05,0.919,buy,3762.81,14.32,3763.17,14.07
2024-06-01 11:25:27,3763.04,0.123,sell,3762.75,12.96,3763.34,8.58
2024-06-01 11:25:28,3763.06,0.503,buy,3762.84,7.36,3763.35,10.96
2024-06-01 11:25:29,3763.07,0.65,buy,3762.88,12.18,3763.32,10.82
2024-06-01 11:25:30,3763.11,0.387,buy,3762.85,11.68,3763.31,6.27
2024-06-01 11:25:31,3763.2,0.795,buy,3763.07,6.77,3763.4,5.9
2024-06-01 11:25:32,3763.24,0.974,buy,3763.06,8.71,3763.39,13.89
2024-06-01 11:25:33,3763.28,0.949,sell,3763.09,14.14,3763.47,14.34
2024-06-01 11:25:34,3763.12,0.339,buy,3762.96,12.39,3763.31,14.04
2024-06-01 11:25:35,3763.13,0.304,sell,3762.95,12.6,3763.24,8.97
2024-06-01 11:25:36,3763.18,0.962,sell,3763.06,10.64,3763.37,7.88
2024-06-01 11:25:37,3763.25,0.513,buy,3763.11,11.66,3763.45,14.42
2024-06-01 11:25:38,3763.18,0.287,sell,3763.01,10.09,3763.41,13.83
2024-06-01 11:25:39,3763.11,0.736,buy,3762.86,12.41,3763.32,13.2
2024-06-01 11:25:40,3763.06,0.356,sell,3762.92,12.33,3763.33,8.34
2024-06-01 11:25:41,3763.11,0.341,sell,3762.94,5.31,3763.28,11.39
2024-06-01 11:25:42,3763.21,0.891,buy,3763.1,11.32,3763.4,12.5
2024-06-01 11:25:43,3763.17,0.246,sell,3762.96,11.3,3763.39,10.76
2024-06-01 11:25:44,3763.26,0.158,sell,3763.04,5.67,3763.4,11.02
2024-06-01 11:25:45,3763.28,0.342,sell,3763.0,9.1,3763.46,12.57
2024-06-01 11:25:46,3763.26,0.646,buy,3763.0,13.99,3763.5,12.67
2024-06-01 11:25:47,3763.24,0.211,sell,3763.09,14.53,3763.43,7.4
2024-06-01 11:25:48,3763.32,0.524,sell,3763.19,12.82,3763.6,8.91
2024-06-01 11:25:49,3763.35,0.665,buy,3763.22,6.51,3763.57,12.81
2024-06-01 11:25:50,3763.58,0.864,sell,3763.28,8.75,3763.71,7.61
2024-06-01 11:25:51,3763.49,0.307,buy,3763.26,6.83,3763.69,14.16
2024-06-01 11:25:52,3763.54,0.836,sell,3763.44,11.52,3763.8,13.39
2024-06-01 11:25:53,3763.49,0.311,sell,3763.36,12.73,3763.72,13.95
2024-06-01 11:25:54,3763.4,0.709,sell,3763.21,13.84,3763.68,7.97
2024-06-01 11:25:55,3763.4,0.488,buy,3763.26,13.61,3763.65,6.05
2024-06-01 11:25:56,3763.42,0.203,sell,3763.16,5.99,3763.53,6.01
2024-06-01 11:25:57,3763.71,0.743,buy,3763.49,6.26,3763.83,10.56
2024-06-01 11:25:58,3763.69,0.296,buy,3763.47,14.1,3763.92,8.06
2024-06-01 11:25:59,3763.58,0.259,sell,3763.39,13.44,3763.73,7.64
2024-06-01 11:26:00,3763.6,0.422,sell,3763.45,9.6,3763.82,7.22
2024-06-01 11:26:01,3763.4,0.688,buy,3763.18,9.3,3763.66,10.62
2024-06-01 11:26:02,3763.39,0.311,sell,3763.14,10.53,3763.6,10.48
2024-06-01 11:26:03,3763.39,0.265,sell,3763.22,10.97,3763.57,9.22
2024-06-01 11:26:04,3763.47,0.109,sell,3763.27,7.54,3763.7,6.38
2024-06-01 11:26:05,3763.57,0.524,sell,3763.3,9.04,3763.7,14.29
2024-06-01 11:26:06,3763.52,0.486,buy,3763.39,11.2,3763.76,9.28
2024-06-01 11:26:07,3763.5,0.31,sell,3763.29,7.06,3763.74,6.24
2024-06-01 11:26:08,3763.42,0.148,buy,3763.25,14.99,3763.63,5.37
2024-06-01 11:26:09,3763.31,0.486,buy,3763.07,7.83,3763.47,6.53
2024-06-01 11:26:10,3763.34,0.809,buy,3763.24,10.52,3763.6,7.97
2024-06-01 11:26:11,3763.22,0.744,buy,3762.98,10.54,3763.42,11.3
2024-06-01 11:26:12,3763.17,0.875,buy,3763.05,9.51,3763.29,14.71
2024-06-01 11:26:13,3763.07,0.109,buy,3762.96,7.42,3763.36,7.72
2024-06-01 11:26:14,3763.13,0.97,buy,3762.88,10.65,3763.38,12.9
2024-06-01 11:26:15,3763.31,0.407,sell,3763.08,5.91,3763.53,14.11
2024-06-01 11:26:16,3763.18,0.991,sell,3762.9,8.87,3763.37,8.92
2024-06-01 11:26:17,3762.99,0.327,buy,3762.79,7.24,3763.29,7.53
2024-06-01 11:26:18,3762.98,0.524,sell,3762.78,6.24,3763.24,9.91
2024-06-01 11:26:19,3762.98,0.419,sell,3762.74,14.25,3763.19,13.97
2024-06-01 11:26:20,3763.01,0.42,sell,3762.84,12.0,3763.24,5.11
2024-06-01 11:26:21,3762.96,0.858,sell,3762.85,6.69,3763.12,9.87
2024-06-01 11:26:22,3762.94,0.772,buy,3762.79,14.49,3763.08,12.58
2024-06-01 11:26:23,3762.98,0.993,sell,3762.83,7.16,3763.13,11.01
2024-06-01 11:26:24,3763.08,0.652,buy,3762.91,7.36,3763.24,9.97
2024-06-01 11:26:25,3762.89,0.517,sell,3762.6,6.33,3763.13,10.54
2024-06-01 11:26:26,3762.85,0.181,sell,3762.59,12.28,3762.98,11.19
2024-06-01 11:26:27,3762.87,0.997,buy,3762.58,10.71,3763.13,11.82
2024-06-01 11:26:28,3762.78,0.596,buy,3762.48,5.58,3762.98,8.56
2024-06-01 11:26:29,3762.95,0.73,buy,3762.76,5.25,3763.13,10.17
2024-06-01 11:26:30,3762.89,0.466,sell,3762.74,10.33,3763.05,7.74
2024-06-01 11:26:31,3762.88,0.593,sell,3762.67,11.52,3763.09,14.84
2024-06-01 11:26:32,3762.94,0.948,sell,3762.66,13.23,3763.1,6.87
2024-06-01 11:26:33,3762.88,0.25,buy,3762.69,9.78,3763.07,6.51
2024-06-01 11:26:34,3762.7,0.363,buy,3762.49,11.77,3762.94,7.69
2024-06-01 11:26:35,3762.65,0.237,buy,3762.53,12.34,3762.88,14.2
2024-06-01 11:26:36,3762.76,0.813,buy,3762.57,11.13,3763.01,11.59
2024-06-01 11:26:37,3762.72,0.156,buy,3762.54,8.52,3762.96,9.56
2024-06-01 11:26:38,3762.64,0.173,sell,3762.47,6.32,3762.9,14.25
2024-06-01 11:26:39,3762.73,0.369,buy,3762.45,11.48,3762.87,14.0
2024-06-01 11:26:40,3762.7,0.563,buy,3762.58,12.69,3763.0,9.02
2024-06-01 11:26:41,3762.65,0.466,sell,3762.35,6.9,3762.84,10.64
2024-06-01 11:26:42,3762.66,0.14,buy,3762.56,9.95,3762.9,14.05
2024-06-01 11:26:43,3762.74,0.962,buy,3762.45,8.97,3762.97,8.19
2024-06-01 11:26:44,3762.98,0.958,buy,3762.77,7.06,3763.19,9.08
2024-06-01 11:26:45,3763.06,0.351,buy,3762.82,7.45,3763.36,12.93
2024-06-01 11:26:46,3763.17,0.758,sell,3763.04,7.38,3763.32,11.99
2024-06-01 11:26:47,3763.12,0.621,buy,3762.89,9.19,3763.31,5.49
2024-06-01 11:26:48,3763.02,0.314,sell,3762.75,8.9,3763.15,6.17
2024-06-01 11:26:49,3763.03,0.336,buy,3762.9,10.54,3763.16,13.46
2024-06-01 11:26:50,3763.04,0.542,sell,3762.91,5.93,3763.28,5.3
2024-06-01 11:26:51,3762.93,0.477,sell,3762.77,10.81,3763.03,14.2
2024-06-01 11:26:52,3762.91,0.362,buy,3762.78,5.22,3763.19,7.72
2024-06-01 11:26:53,3762.95,0.827,sell,3762.83,7.57,3763.18,10.98
2024-06-01 11:26:54,3762.99,0.533,sell,3762.75,10.02,3763.18,10.65
2024-06-01 11:26:55,3763.04,0.689,sell,3762.9,11.87,3763.21,8.96
2024-06-01 11:26:56,3763.07,0.27,buy,3762.84,12.71,3763.19,5.31
2024-06-01 11:26:57,3763.02,0.58,sell,3762.75,5.36,3763.3,6.92
2024-06-01 11:26:58,3762.97,0.386,sell,3762.74,10.37,3763.21,11.15
2024-06-01 11:26:59,3762.85,0.574,sell,3762.72,8.54,3763.01,9.46
2024-06-01 11:27:00,3763.03,0.803,buy,3762.81,11.95,3763.14,9.14
2024-06-01 11:27:01,3763.03,0.792,buy,3762.85,7.84,3763.19,5.98
2024-06-01 11:27:02,3763.0,0.419,sell,3762.84,12.44,3763.14,8.47
2024-06-01 11:27:03,3762.91,0.725,sell,3762.75,11.02,3763.17,10.26
2024-06-01 11:27:04,3763.2,0.947,buy,3762.92,12.9,3763.45,5.78
2024-06-01 11:27:05,3763.1,0.663,sell,3762.85,14.84,3763.3,5.67
2024-06-01 11:27:06,3763.05,0.234,buy,3762.93,14.09,3763.33,9.92
2024-06-01 11:27:07,3763.1,0.712,sell,3762.9,10.93,3763.23,10.61
2024-06-01 11:27:08,3763.16,0.194,sell,3762.99,13.94,3763.35,7.58
2024-06-01 11:27:09,3763.25,0.885,buy,3762.96,6.53,3763.49,8.26
2024-06-01 11:27:10,3763.43,0.565,buy,3763.14,5.43,3763.55,12.97
2024-06-01 11:27:11,3763.48,0.447,sell,3763.32,10.33,3763.66,13.69
2024-06-01 11:27:12,3763.38,0.151,buy,3763.21,14.74,3763.59,8.25
2024-06-01 11:27:13,3763.35,0.443,sell,3763.13,12.1,3763.53,8.56
2024-06-01 11:27:14,3763.38,0.913,sell,3763.19,8.05,3763.58,13.3
2024-06-01 11:27:15,3763.59,0.119,buy,3763.45,11.69,3763.81,14.74
2024-06-01 11:27:16,3763.45,0.527,sell,3763.22,5.4,3763.62,8.21
2024-06-01 11:27:17,3763.57,0.938,sell,3763.4,9.71,3763.69,12.89
2024-06-01 11:27:18,3763.59,0.455,buy,3763.36,7.37,3763.72,9.8
2024-06-01 11:27:19,3763.67,0.485,sell,3763.5,5.49,3763.88,7.64
2024-06-01 11:27:20,3763.66,0.621,sell,3763.42,7.5,3763.8,11.82
2024-06-01 11:27:21,3763.58,0.517,sell,3763.34,12.22,3763.86,9.63
2024-06-01 11:27:22,3763.65,0.252,sell,3763.45,10.51,3763.92,7.68
2024-06-01 11:27:23,3763.72,0.117,buy,3763.48,5.23,3763.89,6.07
2024-06-01 11:27:24,3763.82,0.649,sell,3763.62,9.1,3764.08,13.67
2024-06-01 11:27:25,3763.81,0.929,sell,3763.69,12.52,3764.02,13.79
2024-06-01 11:27:26,3763.75,0.196,sell,3763.62,14.55,3763.89,5.75
2024-06-01 11:27:27,3763.6,0.29,sell,3763.45,13.74,3763.82,11.63
2024-06-01 11:27:28,3763.68,0.433,buy,3763.57,5.02,3763.92,6.63
2024-06-01 11:27:29,3763.72,0.828,buy,3763.48,7.19,3763.84,11.46
2024-06-01 11:27:30,3763.63,0.342,buy,3763.45,7.08,3763.79,14.08
2024-06-01 11:27:31,3763.57,0.894,sell,3763.45,9.13,3763.67,7.6
2024-06-01 11:27:32,3763.53,0.149,sell,3763.26,11.46,3763.69,8.48
2024-06-01 11:27:33,3763.38,0.947,buy,3763.14,6.53,3763.54,12.95
2024-06-01 11:27:34,3763.3,0.605,buy,3763.1,14.16,3763.52,12.35
2024-06-01 11:27:35,3763.18,0.693,sell,3763.03,12.77,3763.32,9.09
2024-06-01 11:27:36,3763.14,0.431,buy,3763.01,9.19,3763.25,13.49
2024-06-01 11:27:37,3763.07,0.804,sell,3762.87,10.84,3763.23,14.21
2024-06-01 11:27:38,3762.9,0.25,sell,3762.63,10.42,3763.17,9.53
2024-06-01 11:27:39,3763.11,0.144,sell,3762.97,10.82,3763.29,5.39
2024-06-01 11:27:40,3763.23,0.456,sell,3763.02,13.6,3763.41,10.09
2024-06-01 11:27:41,3763.15,0.868,sell,3762.86,7.0,3763.35,12.4
2024-06-01 11:27:42,3763.18,0.779,sell,3762.95,11.84,3763.43,7.2
2024-06-01 11:27:43,3763.22,0.565,sell,3763.03,6.07,3763.42,5.99
2024-06-01 11:27:44,3763.34,0.615,sell,3763.1,9.59,3763.46,7.85
2024-06-01 11:27:45,3763.26,0.217,buy,3762.99,11.36,3763.4,5.12
2024-06-01 11:27:46,3763.37,0.857,buy,3763.15,5.13,3763.51,12.15
2024-06-01 11:27:47,3763.31,0.808,buy,3763.04,6.08,3763.52,6.46
2024-06-01 11:27:48,3763.18,0.691,buy,3762.98,5.91,3763.29,12.24
2024-06-01 11:27:49,3763.25,0.52,sell,3762.99,8.75,3763.41,7.35
2024-06-01 11:27:50,3763.38,0.968,buy,3763.09,11.22,3763.6,14.92
2024-06-01 11:27:51,3763.64,0.891,buy,3763.44,14.96,3763.81,10.32
2024-06-01 11:27:52,3763.52,0.68,sell,3763.3,7.54,3763.76,5.41
2024-06-01 11:27:53,3763.59,0.435,buy,3763.37,6.36,3763.77,12.73
2024-06-01 11:27:54,3763.55,0.656,buy,3763.29,9.15,3763.85,9.1
2024-06-01 11:27:55,3763.63,0.618,buy,3763.36,6.46,3763.92,11.07
2024-06-01 11:27:56,3763.48,0.455,buy,3763.38,5.25,3763.74,14.51
2024-06-01 11:27:57,3763.35,0.376,sell,3763.11,10.64,3763.65,10.17
2024-06-01 11:27:58,3763.28,0.466,buy,3763.02,13.8,3763.42,13.04
2024-06-01 11:27:59,3763.29,0.617,buy,3763.04,13.61,3763.54,8.03
2024-06-01 11:28:00,3763.22,0.485,buy,3762.98,6.01,3763.39,12.15
2024-06-01 11:28:01,3763.29,0.337,buy,3763.18,6.47,3763.53,5.99
2024-06-01 11:28:02,3763.39,0.785,sell,3763.2,9.91,3763.56,13.93
2024-06-01 11:28:03,3763.45,0.578,sell,3763.19,8.68,3763.61,7.0
2024-06-01 11:28:04,3763.61,0.161,buy,3763.32,12.03,3763.9,8.02
2024-06-01 11:28:05,3763.65,0.431,sell,3763.51,9.95,3763.79,14.58
2024-06-01 11:28:06,3763.53,0.896,sell,3763.32,5.2,3763.78,6.55
2024-06-01 11:28:07,3763.67,0.78,sell,3763.41,7.85,3763.9,7.54
2024-06-01 11:28:08,3763.61,0.391,sell,3763.36,14.01,3763.77,10.8
2024-06-01 11:28:09,3763.7,0.944,buy,3763.47,10.12,3763.89,14.81
2024-06-01 11:28:10,3763.86,0.169,sell,3763.75,12.98,3763.98,11.91
2024-06-01 11:28:11,3763.9,0.965,buy,3763.66,9.02,3764.19,6.14
2024-06-01 11:28:12,3763.75,0.321,buy,3763.5,11.77,3764.05,12.48
2024-06-01 11:28:13,3763.66,0.108,buy,3763.42,6.69,3763.91,9.26
2024-06-01 11:28:14,3763.79,0.49,buy,3763.54,12.37,3764.06,14.92
2024-06-01 11:28:15,3763.78,0.423,buy,3763.59,12.87,3763.89,11.29
2024-06-01 11:28:16,3763.78,0.585,buy,3763.48,5.9,3763.96,10.32
2024-06-01 11:28:17,3763.86,0.817,buy,3763.6,6.83,3764.03,10.57
2024-06-01 11:28:18,3763.93,0.858,buy,3763.71,9.63,3764.14,11.42
2024-06-01 11:28:19,3763.96,0.461,buy,3763.67,11.37,3764.09,12.32
2024-06-01 11:28:20,3763.94,0.487,buy,3763.65,11.37,3764.15,5.78
2024-06-01 11:28:21,3763.9,0.233,sell,3763.64,11.68,3764.14,6.31
2024-06-01 11:28:22,3763.99,0.143,sell,3763.78,12.14,3764.12,8.0
2024-06-01 11:28:23,3764.05,0.677,sell,3763.84,10.06,3764.17,9.78
2024-06-01 11:28:24,3764.02,0.158,buy,3763.85,10.75,3764.13,8.11
2024-06-01 11:28:25,3764.13,0.76,buy,3763.98,5.08,3764.38,7.14
2024-06-01 11:28:26,3764.12,0.585,buy,3763.91,6.67,3764.28,14.25
2024-06-01 11:28:27,3764.03,0.279,buy,3763.81,9.99,3764.17,5.33
2024-06-01 11:28:28,3763.95,0.586,buy,3763.81,12.46,3764.21,14.39
2024-06-01 11:28:29,3763.86,0.265,sell,3763.57,13.09,3763.98,14.07
2024-06-01 11:28:30,3763.83,0.495,sell,3763.62,12.29,3764.01,11.84
2024-06-01 11:28:31,3763.95,0.82,buy,3763.75,9.86,3764.2,5.33
2024-06-01 11:28:32,3763.87,0.516,buy,3763.68,7.81,3764.09,7.25
2024-06-01 11:28:33,3763.89,0.234,sell,3763.78,9.45,3764.1,14.79
2024-06-01 11:28:34,3763.82,0.751,sell,3763.55,5.09,3763.96,14.06
2024-06-01 11:28:35,3763.8,0.268,sell,3763.64,10.98,3763.94,14.65
2024-06-01 11:28:36,3763.65,0.765,buy,3763.42,5.75,3763.86,14.96
2024-06-01 11:28:37,3763.63,0.531,buy,3763.4,6.45,3763.73,5.64
2024-06-01 11:28:38,3763.61,0.508,buy,3763.39,11.26,3763.88,10.71
2024-06-01 11:28:39,3763.66,0.866,buy,3763.46,5.13,3763.83,13.34
2024-06-01 11:28:40,3763.68,0.738,sell,3763.55,10.74,3763.87,8.2
2024-06-01 11:28:41,3763.56,0.13,sell,3763.41,11.38,3763.71,9.36
2024-06-01 11:28:42,3763.67,0.367,buy,3763.47,12.88,3763.95,7.84
2024-06-01 11:28:43,3763.69,0.884,sell,3763.43,5.68,3763.92,5.38
2024-06-01 11:28:44,3763.71,0.116,buy,3763.53,5.03,3763.9,5.73
2024-06-01 11:28:45,3763.71,0.591,sell,3763.57,12.67,3763.93,5.21
2024-06-01 11:28:46,3763.66,0.755,buy,3763.54,7.9,3763.84,10.27
2024-06-01 11:28:47,3763.68,0.66,sell,3763.45,13.87,3763.87,11.18
2024-06-01 11:28:48,3763.73,0.784,sell,3763.54,6.85,3763.9,8.08
2024-06-01 11:28:49,3763.55,0.753,sell,3763.43,10.86,3763.74,13.26
2024-06-01 11:28:50,3763.5,0.723,buy,3763.27,6.09,3763.66,13.88
2024-06-01 11:28:51,3763.47,0.839,sell,3763.33,9.03,3763.59,6.4
2024-06-01 11:28:52,3763.5,0.681,buy,3763.3,13.82,3763.61,5.52
2024-06-01 11:28:53,3763.62,0.462,buy,3763.46,11.08,3763.75,8.19
2024-06-01 11:28:54,3763.54,0.525,sell,3763.26,11.9,3763.69,12.13
2024-06-01 11:28:55,3763.49,0.745,buy,3763.35,7.26,3763.77,10.07
2024-06-01 11:28:56,3763.44,0.889,buy,3763.26,14.23,3763.66,9.88
2024-06-01 11:28:57,3763.36,0.345,buy,3763.07,11.23,3763.65,6.52
2024-06-01 11:28:58,3763.33,0.408,buy,3763.16,6.06,3763.49,8.51
2024-06-01 11:28:59,3763.4,0.938,sell,3763.17,5.16,3763.58,14.59
2024-06-01 11:29:00,3763.3,0.621,buy,3763.14,5.16,3763.54,8.41
2024-06-01 11:29:01,3763.34,0.261,sell,3763.22,5.51,3763.56,10.91
2024-06-01 11:29:02,3763.17,0.697,buy,3762.95,14.12,3763.38,5.58
2024-06-01 11:29:03,3763.11,0.992,buy,3762.83,8.58,3763.33,5.64
2024-06-01 11:29:04,3763.08,0.841,buy,3762.89,7.98,3763.3,9.24
2024-06-01 11:29:05,3763.25,0.771,buy,3763.02,9.17,3763.5,11.04
2024-06-01 11:29:06,3763.22,0.287,buy,3763.0,9.1,3763.46,8.72
2024-06-01 11:29:07,3763.0,0.889,buy,3762.82,7.38,3763.29,6.79
2024-06-01 11:29:08,3762.8,0.573,buy,3762.58,5.92,3763.09,12.36
2024-06-01 11:29:09,3762.81,0.9,buy,3762.65,6.09,3762.99,6.4
2024-06-01 11:29:10,3762.87,0.397,buy,3762.69,10.99,3762.97,11.68
2024-06-01 11:29:11,3762.9,0.156,sell,3762.72,8.97,3763.01,14.57
2024-06-01 11:29:12,3762.92,0.528,sell,3762.65,14.02,3763.05,9.71
2024-06-01 11:29:13,3763.04,0.343,buy,3762.87,9.64,3763.15,7.0
2024-06-01 11:29:14,3762.98,0.744,buy,3762.76,10.03,3763.16,13.42
2024-06-01 11:29:15,3763.07,0.961,buy,3762.93,14.28,3763.18,10.05
2024-06-01 11:29:16,3762.91,0.722,sell,3762.76,10.02,3763.13,14.23
2024-06-01 11:29:17,3762.82,0.898,sell,3762.59,10.02,3762.96,12.21
2024-06-01 11:29:18,3762.64,0.508,sell,3762.39,8.63,3762.84,9.31
2024-06-01 11:29:19,3762.61,0.794,buy,3762.42,12.1,3762.73,11.17
2024-06-01 11:29:20,3762.61,0.859,buy,3762.44,8.92,3762.87,6.7
2024-06-01 11:29:21,3762.62,0.74,sell,3762.34,10.88,3762.87,8.87
2024-06-01 11:29:22,3762.62,0.557,buy,3762.5,9.47,3762.8,10.94
2024-06-01 11:29:23,3762.53,0.663,buy,3762.29,10.29,3762.81,10.9
2024-06-01 11:29:24,3762.51,0.73,sell,3762.27,13.27,3762.65,10.87
2024-06-01 11:29:25,3762.36,0.328,buy,3762.12,9.14,3762.63,12.44
2024-06-01 11:29:26,3762.5,0.829,sell,3762.21,7.3,3762.71,6.06
2024-06-01 11:29:27,3762.47,0.955,sell,3762.22,10.7,3762.63,5.74
2024-06-01 11:29:28,3762.42,0.519,buy,3762.26,14.38,3762.54,6.48
